county,TotalCasesPer100K,TotalDeathsPer100K,NewPoverty
"Red Willow, Nebraska",928196.8721251149,6209.751609935603,11.426283348666054
"Redwood, Minnesota",906351.263771873,18554.763447828907,11.737297472456254
"Reeves, Texas",1016050.3008586301,22344.669055506725,14.878088026502605
"Refugio, Texas",1084985.6026326616,39366.515837104074,16.567420814479636
"Reno, Kansas",1269554.924242424,15383.522727272726,13.948945707070706
"Rensselaer, New York",395821.65206508135,10161.45181476846,12.940497496871089
"Renville, Minnesota",930436.5454791188,29551.29071496148,11.037032031355588
"Renville, North Dakota",1288399.5281163978,42784.11325206449,4.8
"Republic, Kansas",1256556.8544102018,21551.54091392136,11.69547290116897
"Reynolds, Missouri",685788.3980506209,4700.518786354347,17.3
"Rhea, Tennessee",1256958.5565613646,18418.62183631997,22.03629225937557
"Rice, Kansas",857833.4008917713,1793.6765301986218,16.39331171463316
"Rice, Minnesota",1119805.0604588436,10792.17176748249,11.63997946391626
"Rich, Utah",406501.95058517554,0.0,18.0
"Richardson, Nebraska",694940.9571162213,16743.318831572407,16.412343070229955
"Richland, Illinois",901974.5502413339,26032.72111828496,15.023556697799789
"Richland, Montana",861052.1701008329,11696.62428759316,5.87679088119246
"Richland, North Dakota",1084846.6295230514,9416.518704463357,9.866962591073287
"Richland, Ohio",684525.1906889486,9528.276270642542,15.335011066953008
"Richland, South Carolina",1119076.0468200827,16477.92248850863,17.85818499317063
"Richland, Wisconsin",756569.8400090775,12282.99103596959,13.623743333711564
"Richmond, Georgia",1173046.3168756946,23431.79472932211,24.046917169391968
"Richmond, North Carolina",885759.2360331815,16775.584747068013,26.1084626047924
"Richmond, Virginia",1660295.2778090837,15744.393102671023,16.41888876366505
"Richmond city, Virginia",722834.688445032,8668.489578617606,25.70497935642757
"Riley, Kansas",863725.9564574086,4251.215387867259,22.976329000211376
"Ringgold, Iowa",850882.4709185719,19955.8764540714,10.874047332531086
"Rio Arriba, New Mexico",713653.5293372195,13683.943733367127,26.398223292358384
"Rio Blanco, Colorado",461903.30944029277,3431.4473082202226,11.63818819582126
"Rio Grande, Colorado",509755.03062117234,9081.364829396325,18.204304461942257
"Ripley, Indiana",1014281.6861694627,18807.27477795009,10.464926688284224
"Ripley, Missouri",611552.1112479178,7402.0424422394435,23.39282248135004
"Ritchie, West Virginia",390284.8575712144,6176.911544227886,18.58370814592704
"Riverside, California",1099703.3123538748,16127.374838747482,15.6609948526583
"Roane, Tennessee",971989.1924573934,12120.696821977857,15.519595283981408
"Roane, West Virginia",271152.77390577085,4990.242542514637,19.273745469751884
"Roanoke, Virginia",632069.4933578823,7730.7614082788305,7.968766525010971
"Roanoke city, Virginia",767714.8194271482,13190.455148033583,21.609098943478088
"Roberts, South Dakota",1156712.1951219514,29521.951219512197,18.85407804878049
"Roberts, Texas",626096.7379077615,9786.276715410573,3.3
"Robertson, Kentucky",697501.1568718186,30448.86626561777,30.4
"Robertson, Tennessee",1333640.5395552316,17058.69485964273,11.490323004010207
"Robertson, Texas",835708.7343815388,13050.756262330364,15.177198541280564
"Robeson, North Carolina",1193798.9522084852,18340.82288150119,29.58661718348275
"Rock, Minnesota",1277197.0741015584,12975.723523799428,11.022506095621754
"Rock, Nebraska",926792.1795800145,17813.178855901522,9.7
"Rock, Wisconsin",1040386.7862503566,10961.011251287013,14.43964248942478
"Rock Island, Illinois",1009179.5766218666,23669.5051468828,14.603176361957525
"Rockbridge, Virginia",362901.0695187166,6207.664884135473,15.62162210338681
"Rockcastle, Kentucky",663574.1897115671,5976.806422836753,21.04035087719298
"Rockdale, Georgia",751009.2448181551,14635.745123301913,16.347472932347824
"Rockingham, New Hampshire",478353.86919422506,10733.968308543734,4.798143672783896
"Rockingham, North Carolina",672410.0648712404,5113.251643623179,18.41720070768626
"Rockingham, Virginia",763121.5592539383,10377.226552070488,10.106524862370158
"Rockland, New York",1826142.751217591,49263.907306162255,14.18854372098318
"Rockwall, Texas",919863.0743026522,11477.204857654788,5.846791426106577
"Roger Mills, Oklahoma",851847.8843063739,20380.289234065345,18.4
"Rogers, Oklahoma",971610.912561877,14935.958622832915,9.41405358609514
"Rolette, North Dakota",1393327.4203452275,18148.325032407723,32.36626867708262
"Rooks, Kansas",1128069.1530691532,22299.922299922302,11.3002331002331
"Roosevelt, Montana",1587270.458192191,49064.00427883758,29.08587983597789
"Roosevelt, New Mexico",926702.2213017138,17837.725884119507,26.753378553306064
"Roscommon, Michigan",435564.4689562965,11728.085568647113,19.819603910754573
"Roseau, Minnesota",1070457.617300637,7762.116238656111,9.249230868249985
"Rosebud, Montana",1649311.2354713732,46739.13043478261,19.07551657339647
"Ross, Ohio",705702.4311183144,14480.388978930308,18.9104829821718
"Routt, Colorado",564341.7217455561,12668.828769653926,10.645083952543208
"Rowan, Kentucky",627554.1161036405,2066.2512299114464,26.72726303706133
"Rowan, North Carolina",1001569.7423348208,22786.81445228156,16.818474161508565
"Runnels, Texas",1073504.77303721,26125.073056691992,16.405162672900836
"Rush, Indiana",893534.1485237102,12496.271995228155,18.29494184312556
"Rush, Kansas",1264187.2394998397,0.0,6.72135299775569
"Rusk, Texas",646733.6778184287,13206.728774563422,15.807092746954323
"Rusk, Wisconsin",853226.3739356837,9534.867356273311,15.217824220674126
"Russell, Alabama",878741.4500683994,2298.2216142270863,20.942657318741453
"Russell, Kansas",1140646.9157005867,28252.46887075998,13.770373550880208
"Russell, Kentucky",835643.7877164289,22728.554509051944,25.310507021600586
"Russell, Virginia",634975.65374211,7956.717763751128,17.59155635707845
"Rutherford, North Carolina",902481.8483832659,26405.904724681688,19.56927378500669
"Rutherford, Tennessee",1326491.3421073793,12285.227973302597,12.322017650843003
"Rutland, Vermont",127193.5116294658,1615.3897714324019,11.441004759032108
"Sabine, Texas",433579.4419407422,28161.856362067316,20.06249880141912
"Sac, Iowa",1310265.7004830916,13949.27536231884,9.357497987117553
"Sacramento, California",593861.2411394945,9180.620569747225,16.699754179483747
"Sagadahoc, Maine",158951.8905232012,184.9270249509232,11.360010242112152
"Saginaw, Michigan",854172.5360288541,32388.55951662255,17.62872040164497
"Saguache, Colorado",708867.150520669,10870.937204165351,21.008472704323133
"Salem, New Jersey",746297.9804315103,40726.91921726041,14.120572002007023
"Salem city, Virginia",655808.9416558912,13678.93107636848,8.89606990321696
"Saline, Arkansas",875977.1874892475,10989.918453015862,8.054505728933696
"Saline, Illinois",843462.9553827262,19340.974212034384,20.686316004911998
"Saline, Kansas",915807.6408717966,13451.04275852098,12.677348465681137
"Saline, Missouri",1306297.262059974,14745.762711864407,17.0967666232073
"Saline, Nebraska",2049347.2949389182,4495.636998254799,11.763797556719023
"Salt Lake, Utah",1349586.6991958073,8213.336947682299,10.544827866630524
"Saluda, South Carolina",945239.2722958276,24698.437808977655,20.52246391140993
"Sampson, North Carolina",1226672.8449359136,14377.041970344308,24.35003612716763
"San Augustine, Texas",902927.525883613,50910.389146733316,24.455622991788648
"San Benito, California",883165.4480066814,8041.451483697228,9.733461164800328
"San Bernardino, California",1206281.102384477,12494.979304362585,18.295088863955648
"San Diego, California",674936.0851365776,8821.332261360401,13.30257492771035
"San Francisco, California",441622.9781906665,4445.9846134799245,11.776221242839275
"San Jacinto, Texas",287399.76672984404,10843.417407785391,17.240206298294215
"San Joaquin, California",943194.877325648,15922.60199156808,17.11133696884498
"San Juan, Colorado",659402.460456942,0.0,3.3000000000000003
"San Juan, New Mexico",1191234.6651484545,49822.57196559066,20.70778733592781
"San Juan, Utah",1642828.9343776738,46666.22786809715,28.027966826828145
"San Juan, Washington",82491.83157635164,0.0,10.654429443314225
"San Luis Obispo, California",572374.2409475973,4731.917506488314,15.8126581916971
"San Mateo, California",496161.37271596043,6726.177221821992,7.279838889252734
"San Miguel, Colorado",733623.782675551,0.0,10.431560738083034
"San Miguel, New Mexico",333836.82586958836,1623.940715526717,31.137198170407405
"San Patricio, Texas",664922.9066654702,25133.473910897752,15.288625181330104
"San Saba, Texas",959152.2816612545,23175.52555118783,16.908220816954366
"Sanborn, South Dakota",1503127.64158918,11496.196111580726,9.7
"Sanders, Montana",419020.50113895215,5081.478885579113,21.16030313649904
"Sandoval, New Mexico",727332.0606562691,14373.806865252314,14.679814141123076
"Sandusky, Ohio",681544.3509797008,14243.019526855724,13.549505532329286
"Sangamon, Illinois",815251.799287351,13354.59840310093,15.65091756084266
"Sanilac, Michigan",392579.75201637176,15473.696882147586,15.036983267124112
"Sanpete, Utah",895825.8341409386,4274.5396649591585,16.317392357746087
"Santa Barbara, California",707963.0515851158,7644.538551138158,15.346805614497647
"Santa Clara, California",499619.825180277,7269.731575439012,8.832696499524388
"Santa Cruz, Arizona",2133547.607748393,40409.422321929334,22.015481686008886
"Santa Cruz, California",431018.83533445804,3987.001533321379,15.128634319318753
"Santa Fe, New Mexico",596753.5284786529,5888.932575891103,14.223595726507314
"Santa Rosa, Florida",1055254.889733658,14062.406312583194,11.58936850184077
"Sarasota, Florida",722209.0757066389,21164.95693349702,10.58428782800076
"Saratoga, New York",354937.07861202303,3623.936602068552,6.532376716438985
"Sargent, North Dakota",1161447.3345351531,15168.684007210919,4.273731650785476
"Sarpy, Nebraska",1159141.6078726852,6125.990364636847,5.294355777792999
"Sauk, Wisconsin",919032.207136091,6210.925165772024,11.321207767603411
"Saunders, Nebraska",1083267.3125566745,7020.4743950746915,9.026697847563597
"Sawyer, Wisconsin",883801.2695312499,8374.0234375,17.6915283203125
"Schenectady, New York",542440.3661451053,11681.342961498078,12.523735659209349
"Schleicher, Texas",775784.7533632286,22998.078155028827,10.2
"Schley, Georgia",713757.7399380805,9868.42105263158,22.206965944272447
"Schoharie, New York",242883.80626996933,2192.274841036348,13.318101293853406
"Schoolcraft, Michigan",328296.77101306384,4880.453537096377,21.50751787034755
"Schuyler, Illinois",796824.9547416795,15206.795710903774,21.515610639186743
"Schuyler, Missouri",519123.595505618,2449.438202247191,18.44420224719101
"Schuyler, New York",349381.6254416961,4665.415194346289,15.310120362190814
"Schuylkill, Pennsylvania",686806.8502359879,24581.56313458593,12.406565387041104
"Scioto, Ohio",614210.8207256312,6916.78266186208,24.332087523253243
"Scotland, Missouri",545832.4800327667,8027.851730493549,16.724247388900267
"Scotland, North Carolina",1066407.1096064325,19573.987868528708,29.91748624629708
"Scott, Arkansas",720379.8185941043,9315.948601662887,20.55462962962963
"Scott, Illinois",791837.933059307,1389.7044431395575,14.896359365825017
"Scott, Indiana",1010471.2924711239,23324.34027485035,13.68718489166175
"Scott, Iowa",1042667.6307487768,10440.07627133469,12.450357740549178
"Scott, Kansas",1362356.9564344508,24874.523188114836,4.3
"Scott, Kentucky",671486.1817208822,6358.701884484538,11.967440082565652
"Scott, Minnesota",981986.1023730587,8265.058707930695,5.661493818171536
"Scott, Mississippi",1421028.9094686431,27955.209690482057,27.83742385295257
"Scott, Missouri",1114540.1204385199,21594.008955684803,20.092014514385717
"Scott, Tennessee",973014.7159323888,11558.61314866281,26.222201467037223
"Scott, Virginia",638479.1386271871,16859.57828622701,17.686603858232388
"Scotts Bluff, Nebraska",1270053.9592977073,18170.861979237994,13.096452929414664
"Screven, Georgia",777224.47816485,21685.54534444682,22.580273562727083
"Scurry, Texas",1702236.8269341635,24881.817133633114,13.476490257119798
"Searcy, Arkansas",790359.6214511041,12214.511041009464,17.41957097791798
"Sebastian, Arkansas",1131419.8897630377,18305.30299461378,22.57843940892888
"Sedgwick, Colorado",710606.7034365719,12431.056427662283,17.0
"Sedgwick, Kansas",981510.6839783421,7705.040706466803,14.770585170152248
"Seminole, Florida",667332.7249254329,12192.494323999465,11.795239727551976
"Seminole, Georgia",1283693.9992981637,28120.247982220142,25.55108199789449
"Seminole, Oklahoma",973603.7392062108,11197.813515012278,22.837118751485384
"Seneca, New York",298829.0330912952,8747.811612088512,11.597876187469506
"Seneca, Ohio",693378.8187006066,10749.068390070028,15.311413346774918
"Sequatchie, Tennessee",913695.919202948,10938.992766480142,14.35880988126109
"Sequoyah, Oklahoma",866296.7798085292,7934.4357412242525,24.6541847983754
"Sevier, Arkansas",2179408.34592584,24055.562013251194,21.187434615831688
"Sevier, Tennessee",1221926.6564073574,10670.728515645447,15.411005726369565
"Sevier, Utah",747769.6674776967,3449.2629168455705,13.345241162158295
"Seward, Kansas",2625440.125501133,13269.130207425484,18.64406048457382
"Seward, Nebraska",1106987.386330302,13047.814608389557,9.225679084775594
"Shackelford, Texas",545489.844683393,2449.223416965352,17.7
"Shannon, Missouri",663362.7462830896,13876.465611023812,30.529517708207425
"Sharkey, Mississippi",1487691.643273591,61304.253940833514,29.12006046210322
"Sharp, Arkansas",819136.2009271756,24898.773546153392,23.320374391174227
"Shasta, California",509958.13748120656,6681.235642944573,18.1820170021071
"Shawano, Wisconsin",1380070.9840528977,17967.230649552705,11.50762592376507
"Shawnee, Kansas",844489.1026503431,15129.602224314993,13.362772994304676
"Sheboygan, Wisconsin",1229223.9386935895,10045.701774201956,8.149403965454324
"Shelby, Alabama",1085816.9518160608,9202.236478361066,8.5484517609632
"Shelby, Illinois",991130.2839404729,17908.33561581302,12.135907970419064
"Shelby, Indiana",1325451.634001669,34121.202553057126,10.629150409346174
"Shelby, Iowa",1105164.7978253483,19359.49711179069,8.676698946653076
"Shelby, Kentucky",989474.3732408196,13916.344832100543,12.399430516462658
"Shelby, Missouri",591831.0322156476,6410.25641025641,15.437541091387246
"Shelby, Ohio",819434.7879432334,7275.776041879678,8.886223467342848
"Shelby, Tennessee",1145545.2755086918,17046.170644038953,20.85112891548408
"Shelby, Texas",695881.50570283,29222.624469617345,23.056681848261903
"Shenandoah, Virginia",862402.5761889205,36447.00611378168,10.319484762215897
"Sherburne, Minnesota",963633.3999826133,8213.07485003912,6.636896896461793
"Sheridan, Kansas",1769203.043652383,0.0,4.804965959150981
"Sheridan, Montana",1037415.9192825111,10958.520179372197,12.200336322869957
"Sheridan, Nebraska",829059.3398206449,19767.219996183936,15.725472238122496
"Sheridan, North Dakota",829080.5416963649,15039.201710620098,15.4
"Sheridan, Wyoming",951678.6810839673,6374.3158456814845,6.82711253504205
"Sherman, Kansas",1033888.9814969162,13635.605934322386,16.523387231205202
"Sherman, Nebraska",605216.5354330709,17946.194225721785,10.7
"Sherman, Oregon",355168.19571865443,0.0,13.7
"Sherman, Texas",654711.4444082165,23247.473100749918,14.8
"Shiawassee, Michigan",536543.4221840069,16589.183438506494,13.15416733462553
"Shoshone, Idaho",803082.4659727783,33474.77982385909,17.419423538831065
"Sibley, Minnesota",797964.8038688876,6407.845244492208,8.536761149919398
"Sierra, California",122946.27383015597,0.0,12.3
"Sierra, New Mexico",525901.9015461169,25590.901012973165,21.324426870446064
"Silver Bow, Montana",923355.7396998319,13913.19464565104,19.21061887929536
"Simpson, Kentucky",842408.1427213243,14618.869190761143,17.34919747217717
"Simpson, Mississippi",1222752.1587359912,40536.468859085064,27.175642109130997
"Sioux, Iowa",1777726.8534532457,15317.652484722703,7.865928744379107
"Sioux, Nebraska",300796.178343949,0.0,12.4
"Sioux, North Dakota",1723959.2760180994,28303.167420814476,37.11027149321267
"Siskiyou, California",309382.0353779003,2069.836894096026,20.68429588789341
"Sitka City and Borough, Alaska",366674.23382519867,0.0,9.21345062429058
"Skagit, Washington",398105.56582460465,6728.280961182994,14.339632778804685
"Skagway Municipality, Alaska",147013.48747591523,0.0,5.6
"Skamania, Washington",225926.24804313795,1869.8904157244738,13.280596625500088
"Slope, North Dakota",571216.6172106825,0.0,6.8
"Smith, Kansas",607527.7552125644,3628.486325480639,13.293095044679124
"Smith, Mississippi",1109339.7046046916,28273.550949484918,18.20415166935584
"Smith, Tennessee",1464557.290315888,19062.192022407802,14.172400020747965
"Smith, Texas",857160.210008233,16879.839119657005,16.465562338883466
"Smyth, Virginia",718001.1502332417,22180.331011566235,17.35316314141479
"Snohomish, Washington",458766.50464306446,10338.591327418953,8.928799177099743
"Snyder, Pennsylvania",555587.8728124229,13455.755484348041,10.750350012324375
"Socorro, New Mexico",641121.7686279097,30044.44964323313,26.939203415604165
"Solano, California",623963.8053156345,4305.015621371968,11.310248723507463
"Somerset, Maine",178034.67074557793,5326.116798054673,17.770145507314588
"Somerset, Maryland",792883.9967443122,9871.71039882175,22.65505988139995
"Somerset, New Jersey",769060.5911507398,51919.499813990325,4.759709104873453
"Somerset, Pennsylvania",626718.1528451844,12898.87462145757,12.417003663100544
"Somervell, Texas",956057.8034682082,12601.156069364162,21.45005780346821
"Sonoma, California",555544.6428036722,6501.338475634952,10.686423205833798
"Southampton, Virginia",1171977.44485599,39200.619160815964,10.90862955387252
"Southeast Fairbanks Census Area, Alaska",620293.2210770793,3948.3234141384814,13.793758165190884
"Spalding, Georgia",873090.1046859421,29157.838983050846,21.711140017447654
"Spartanburg, South Carolina",993468.2869157497,21652.022624373596,15.853537073609823
"Spencer, Indiana",876462.8820960699,10174.67248908297,9.697020863658418
"Spencer, Kentucky",700605.1521208084,2387.297357317344,8.743842993559849
"Spink, South Dakota",1287928.3729546156,32926.829268292684,9.90455387465267
"Spokane, Washington",707825.961154445,11986.413021330009,15.567828732343855
"Spotsylvania, Virginia",611975.3532218287,10063.844989589656,7.976532548652033
"St. Charles, Missouri",989285.7977487243,13150.877010763019,5.745396050530362
"St. Clair, Alabama",1050154.7097323348,16270.402705407365,13.662891519146047
"St. Clair, Illinois",1130073.024168693,25463.160800656497,17.028733176267714
"St. Clair, Michigan",526072.0701547937,16687.426843848,13.384166974418036
"St. Clair, Missouri",556343.1247339293,4799.914857386122,22.20381013197105
"St. Croix, Wisconsin",872980.8817791651,4696.93144522733,4.783489017924766
"St. Francis, Arkansas",1850947.9916067147,11671.91247002398,26.56240257793765
"St. Francois, Missouri",1274938.1113392103,12530.189590629152,15.520720625528318
"St. Johns, Florida",880231.0903971259,8973.510226059017,9.236878690781982
"St. Joseph, Indiana",1199948.624973475,20226.12457327084,18.311922728981845
"St. Joseph, Michigan",773709.9687961899,11864.017079980293,15.750638856955163
"St. Lawrence, New York",284328.2167898427,4437.947246361117,21.140096736060357
"St. Louis, Minnesota",690385.1338532356,12500.124816519716,15.745391274826003
"St. Louis, Missouri",993233.5806806937,26653.587303747026,9.825577491223454
"St. Louis city, Missouri",842172.4093029755,20569.319744527053,25.24668701388205
"St. Lucie, Florida",825099.4935785221,24935.818692408364,16.62305205129149
"St. Mary's, Maryland",471261.2296019968,15921.931176168464,8.16407878968093
"Stafford, Kansas",774547.1653728535,17337.097153610914,14.560856269113147
"Stafford, Virginia",597932.1190997387,3715.6681472665578,5.094594747766703
"Stanislaus, California",1059206.7338206854,18622.919482381403,17.22616579923985
"Stanley, South Dakota",1106880.42752171,5210.420841683366,5.8
"Stanly, North Carolina",1103814.3737166324,23313.34702258727,15.66763203285421
"Stanton, Kansas",1118319.8860939725,17845.2776459421,10.8
"Stanton, Nebraska",600714.2857142858,9069.767441860466,9.458471760797345
"Stark, Illinois",842803.0985408035,29021.797874256892,14.10517023959647
"Stark, North Dakota",1807237.1025201215,20807.494392400054,8.141842591370894
"Stark, Ohio",632829.5121475501,16938.972354404406,13.975208470822102
"Starke, Indiana",803130.7149699556,22437.516328485588,16.689284159191846
"Starr, Texas",1642319.4575843583,57691.57994323557,34.98443235572375
"Staunton city, Virginia",780101.3471758744,13776.624232686525,13.247072879330943
"Ste. Genevieve, Missouri",895733.1394698579,5156.022816239794,16.7523095850576
"Stearns, Minnesota",1462285.2543464263,13103.026400515133,13.704750160978753
"Steele, Minnesota",872681.0881678138,3111.0018573145417,9.99984431333989
"Steele, North Dakota",977702.3498694517,9033.942558746736,3.8
"Stephens, Georgia",1353400.9756097563,36066.34146341464,18.04419512195122
"Stephens, Oklahoma",803472.3319711918,8439.256767435036,15.110367326665614
"Stephens, Texas",719337.9604911907,19914.575547250402,21.063822744260545
"Stephenson, Illinois",883258.7970941775,15560.985187285934,16.19737341565043
"Sterling, Texas",768217.734855136,20280.94820017559,17.0
"Steuben, Indiana",886610.1744101685,11718.2738907107,10.258623291447808
"Steuben, New York",446103.60983811604,18830.416551328188,14.568952931647855
"Stevens, Kansas",1182215.641874238,9876.328165824769,16.90494687336701
"Stevens, Minnesota",758684.2914233016,6834.716671790143,15.555733169382112
"Stevens, Washington",300893.7936066396,4332.162889324638,15.636827944730722
"Stewart, Georgia",2181961.5912208506,56052.81207133059,42.60925925925926
"Stewart, Tennessee",844806.7632850242,17768.719806763285,18.980125301932368
"Stillwater, Montana",696146.4354527938,11560.693641618496,6.467565831727682
"Stoddard, Missouri",881426.7395559155,15931.025173786868,16.843024903826684
"Stokes, North Carolina",597363.6284797502,8990.98083427283,13.8766975977799
"Stone, Arkansas",831736.7194406494,30008.840311821907,24.255259985534035
"Stone, Mississippi",909421.0555586453,17757.633057115843,17.501090039486122
"Stone, Missouri",655526.6579973992,9476.989438294902,12.812280757397952
"Stonewall, Texas",956088.5608856088,39483.39483394834,13.9
"Storey, Nevada",197635.56926240042,4471.858134155744,7.7
"Story, Iowa",1201203.487401969,5330.176873018522,27.240636993158688
"Strafford, New Hampshire",358435.2677160377,4900.7522599405775,11.75555739932992
"Stutsman, North Dakota",1687164.0231740908,32942.34970082629,11.073321303067718
"Sublette, Wyoming",669393.2449935239,5828.434791272292,7.454767360765169
"Suffolk, Massachusetts",1284011.0928223291,44556.38317631311,20.251267412592785
"Suffolk, New York",1302239.1233945093,43180.29907952417,7.164598573045449
"Suffolk city, Virginia",756206.7751570006,22337.803922459316,11.153120138092373
"Sullivan, Indiana",936775.1196172249,17717.703349282296,15.811684210526316
"Sullivan, Missouri",1503979.9435913507,15998.119711689125,16.083986211219052
"Sullivan, New Hampshire",165586.33018364172,2542.1958071181484,9.33909641770947
"Sullivan, New York",828584.2471266643,14794.874840003695,15.912589894831296
"Sullivan, Pennsylvania",299677.00258397934,9011.627906976744,13.06514857881137
"Sullivan, Tennessee",829247.5673879848,13725.49019607843,16.59417770366537
"Sully, South Dakota",959928.0575539569,20359.712230215828,3.3
"Summers, West Virginia",403058.28917486756,11945.49583648751,18.929447388342165
"Summit, Colorado",970449.4986878408,4020.5908081555754,10.347998115873764
"Summit, Ohio",634900.0033252174,18701.761256784368,13.829749980602898
"Summit, Utah",1269353.9050112003,1714.0268304346732,7.505746142810399
"Sumner, Kansas",691729.5166266712,9508.913267055194,11.830952176894067
"Sumner, Tennessee",1235410.0039833835,20354.52114038582,9.778873271496044
"Sumter, Alabama",1117471.7211861815,41470.49831855701,36.33702231733415
"Sumter, Florida",690313.8222245062,19174.503657262278,8.557258851945114
"Sumter, Georgia",1084954.5410108515,61221.36409554535,33.558562257633525
"Sumter, South Carolina",945860.9225267511,20567.336257555016,21.25874146713976
"Sunflower, Mississippi",1556633.8472970463,42767.97324911759,32.97678989411109
"Surry, North Carolina",887622.2083938326,14139.528451911776,17.629296826384568
"Surry, Virginia",553808.095952024,14167.916041979011,13.63992503748126
"Susquehanna, Pennsylvania",370644.3570812159,21006.328507047656,12.9930314507623
"Sussex, Delaware",1256773.5709878404,30856.27067376166,12.041335925140686
"Sussex, New Jersey",562002.5074876368,41455.03935362541,5.365033084906318
"Sussex, Virginia",1229935.3169469598,24234.583872358777,11.75310047434239
"Sutter, California",832095.6655472207,7216.764487408849,16.734932990176077
"Sutton, Texas",1151540.8320493065,20698.510529019004,6.5
"Suwannee, Florida",1628509.1523257408,42475.00798831424,20.29990185785365
"Swain, North Carolina",668109.5157657657,8635.979729729728,20.887577421171173
"Sweet Grass, Montana",952742.7317608338,18760.28524410313,10.4
"Sweetwater, Wyoming",727042.0194488737,5028.4097289285155,12.07961012419431
"Swift, Minnesota",956943.2684165961,16691.363251481795,12.19267569856054
"Swisher, Texas",930194.9343588382,21217.34517968439,21.946452725102773
"Switzerland, Indiana",574766.8833003673,4737.68484505981,19.69734388245267
"Talbot, Georgia",865685.816596606,28195.5472520629,16.888494472987702
"Talbot, Maryland",515848.4824217186,5787.352179600118,10.019633752435867
"Taliaferro, Georgia",508297.1800433839,162.68980477223425,31.0
"Talladega, Alabama",954507.4671150232,15045.49500543962,18.954931510236374
"Tallahatchie, Mississippi",1467592.0835623967,36819.68114348543,26.91393622869709
"Tallapoosa, Alabama",1034466.0908823241,61853.469427814314,21.276960447541462
"Tama, Iowa",1723021.5827338127,64632.16523555349,11.823508934787654
"Taney, Missouri",928636.6649480739,14942.549900567135,17.103920232746557
"Taos, New Mexico",409887.53086043464,11938.797281233808,21.302862019567804
"Tarrant, Texas",1115926.651291164,12757.583777584534,13.584176036901203
"Tate, Mississippi",1265774.8914693112,35213.3554512406,19.587699855292417
"Tattnall, Georgia",979182.741516416,18730.808597748208,26.127533265097235
"Taylor, Florida",1538089.485458613,17794.183445190156,15.617534675615213
"Taylor, Georgia",950985.8473448652,32768.8399661304,28.1034716342083
"Taylor, Iowa",1224605.7289990345,14016.73640167364,11.00634052140328
"Taylor, Kentucky",857297.4887821774,10529.008895536486,22.94806344957884
"Taylor, Texas",1117601.2587629552,20186.007342783905,16.21998655546609
"Taylor, West Virginia",493361.6068798963,10932.438004358839,15.764669847440654
"Taylor, Wisconsin",960671.4510420762,12190.32638615808,10.936108926464806
"Tazewell, Illinois",888208.1740227921,16746.724080329634,8.038438694829058
"Tazewell, Virginia",584773.5950713299,5123.099627538711,15.479692660872823
"Tehama, California",580065.4576501652,6744.983951807991,20.891085743197305
"Telfair, Georgia",862684.3748087398,35351.000673235816,28.906144806903736
"Teller, Colorado",495885.3969456014,6428.541377424376,7.47364634608103
"Terrell, Georgia",1297883.7157496102,106437.9594564491,35.56240810871018
"Terrell, Texas",809015.256588072,16088.76560332871,17.1
"Terry, Texas",1308475.1078008625,34135.633085064685,14.7315484123873
"Teton, Idaho",913502.2271714923,3257.2383073496662,8.3
"Teton, Montana",580894.0397350993,6854.304635761589,9.835264900662253
"Teton, Wyoming",1332181.6516162807,2691.619770536143,6.842756183745583
"Texas, Missouri",625188.6132068135,6755.075056389516,25.414416271291906
"Texas, Oklahoma",2430202.2513896027,14311.738054089401,16.84981549815498
"Thayer, Nebraska",799532.4371712449,4792.5189947399185,10.97923241768946
"Thomas, Georgia",1098768.6209891113,40510.810750629054,19.442880046315885
"Thomas, Kansas",1375442.8443991335,10577.290684337964,11.100420542882633
"Thomas, Nebraska",793468.1181959565,4043.5458786936238,12.4
"Throckmorton, Texas",387670.34393251134,33225.17845554835,17.099999999999998
"Thurston, Nebraska",1465683.9121190645,17973.068745570516,30.56165839829908
"Thurston, Washington",239069.97424829094,3058.7101913778088,11.622132760249736
"Tift, Georgia",1459660.5067725938,40670.10436456046,27.7416372653031
"Tillamook, Oregon",133010.83591331268,356.03715170278633,15.512716718266253
"Tillman, Oklahoma",871966.8027927809,16163.878276906862,22.092794098274272
"Tioga, New York",466288.87717448606,18991.525080085965,11.20298041441953
"Tioga, Pennsylvania",453143.2009626956,15169.67509025271,13.404570397111916
"Tippah, Mississippi",1275524.0303733007,33424.2713590688,22.708516346110127
"Tippecanoe, Indiana",952242.3030830659,6388.078309983287,22.30527673432537
"Tipton, Indiana",862504.9051667756,38999.345977763245,9.414656638325704
"Tipton, Tennessee",1247735.7814890777,13279.291597486734,14.665961845232284
"Tishomingo, Mississippi",1195574.0398439106,44002.8753337441,18.62308482234545
"Titus, Texas",1454188.0969875092,25572.495713935834,19.292422850844964
"Todd, Kentucky",731033.36834451,18445.50375696857,20.06528237860548
"Todd, Minnesota",1238099.3325963232,11415.469025099292,12.9823158498137
"Todd, South Dakota",1345776.7571884985,25539.137380191693,51.95595047923322
"Tolland, Connecticut",482204.6755851078,15869.152220375208,10.221754531781842
"Tom Green, Texas",1450497.8358681335,20650.779258549603,12.695574222024533
"Tompkins, New York",262202.74864722503,1867.5477661255568,22.4696949671982
"Tooele, Utah",908603.6270656754,2656.375775368152,6.89659548274066
